id,console-name,product-name,loose-price,cib-price,genre
2594064,Playstation 4,Phoenix Point [Behemoth Edition],$33.18,$36.65,Strategy
2183142,Playstation 4,Phoenix Wright: Ace Attorney Trilogy,$37.80,$39.46,Visual Novel
185180,Playstation 4,Pig Eat Ball,$26.09,$30.00,Shoot'em Up
39067,Playstation 4,Pillars of Eternity Complete Edition,$15.29,$15.60,RPG
67769,Playstation 4,Pillars of Eternity II: Deadfire Ultimate Edition,$18.21,$19.47,RPG
67786,Playstation 4,Pillars of Eternity II: Deadfire Ultimate [Collector's Edition],$45.02,$45.02,RPG
45077,Playstation 4,Pinball Arcade,$13.02,$15.87,Arcade
67436,Playstation 4,Pineview Drive,$24.64,$27.90,Horror
72197,Playstation 4,Pix the Cat,$8.50,$8.50,Action & Adventure
58602,Playstation 4,PixArk,$10.71,$11.77,Action & Adventure
46412,Playstation 4,Pixel Gear,$18.14,$21.49,Action & Adventure
50705,Playstation 4,Pixel Junk Monsters 2,$26.81,$30.83,Action & Adventure
50706,Playstation 4,Pixel Junk Monsters 2 [Collector's Edition],$32.03,$36.83,Action & Adventure
2183473,Playstation 4,Pixel Ripped 1989,$65.55,$75.38,Simulation
2183475,Playstation 4,Pixel Ripped 1989 [Pink Cassette Edition],$63.57,$68.46,Simulation
42383,Playstation 4,Plague Road,$22.08,$25.39,Action & Adventure
65298,Playstation 4,Planescape: Torment & Icewind Dale Enhanced Editions,$12.44,$14.42,RPG
70966,Playstation 4,Planescape: Torment & Icewind Dale Enhanced Editions [Collector's Pack],,,RPG
200261,Playstation 4,Planet Coaster,$32.14,$34.50,Simulation
66804,Playstation 4,Planet of the Apes: Last Frontier,$39.13,$44.45,Other
66777,Playstation 4,Plants vs. Zombies: Battle for Neighborville,$9.40,$10.59,Third Person Shooter
35002,Playstation 4,Plants vs. Zombies: Garden Warfare,$5.99,$6.20,Arcade
36456,Playstation 4,Plants vs. Zombies: Garden Warfare 2,$9.48,$9.92,Strategy
36460,Playstation 4,Plants vs. Zombies: Garden Warfare 2 Deluxe Edition,$12.99,$17.24,Strategy
2290649,Playstation 4,PlayStation 4 500GB Batman Arkham Knight Bundle [Black],,,Systems
2373961,Playstation 4,PlayStation 4 Glacier White 500 GB,$349.47,$624.68,Systems
1384425,Playstation 4,PlayStation 4 Pro Glacier White 1TB,$319.69,$569.69,Systems
1563574,Playstation 4,PlayStation VR Demo Disc,$4.50,$7.54,Demo & NFR
2738426,Playstation 4,PlayStation VR Headset 2.0,,,Accessories
161137,Playstation 4,PlayStation VR Launch Bundle,$194.25,$292.99,Accessories
37001,Playstation 4,PlayStation VR Worlds,$11.41,$12.00,Action & Adventure
53864,Playstation 4,PlayerUnknown's Battlegrounds,$8.44,$12.21,Action & Adventure
37473,Playstation 4,Playstation 4 1TB Black Ops III Console,$279.99,$400.00,Systems
49632,Playstation 4,Playstation 4 1TB Final Fantasy XV Console,$333.00,$399.95,Systems
45803,Playstation 4,Playstation 4 1TB God of War Console,$322.50,$356.82,Systems
37482,Playstation 4,Playstation 4 1TB Slim Console,$250.00,$274.91,Systems
59643,Playstation 4,Playstation 4 1TB Slim Days of Play 2019 Console,$305.00,$305.00,Systems
49631,Playstation 4,Playstation 4 1TB Slim Days of Play Console,$255.00,$282.02,Systems
37769,Playstation 4,Playstation 4 1TB Slim Gold Console,$244.92,$299.00,Systems
35468,Playstation 4,Playstation 4 20th Anniversary Gray Console,$608.80,$707.39,Systems
50118,Playstation 4,Playstation 4 2TB 500 Million Limited Edition,$598.88,$625.00,Systems
45213,Playstation 4,Playstation 4 500GB Batman Arkham Knight Console,$297.51,$345.39,Systems
34560,Playstation 4,Playstation 4 500GB Black Console,$236.25,$279.99,Systems
37368,Playstation 4,Playstation 4 500GB Console Uncharted 4 Bundle,$226.75,$270.70,Systems
35150,Playstation 4,Playstation 4 500GB Destiny Console Bundle,$298.50,$321.46,Systems
52720,Playstation 4,Playstation 4 500GB Destiny Taken King Console Bundle,$222.34,$351.24,Systems
37392,Playstation 4,Playstation 4 500GB Disney Infinity Star Wars Console Bundle,$288.90,$332.22,Systems
35568,Playstation 4,Playstation 4 500GB Last of Us Remastered Console Bundle,$243.78,$251.53,Systems
37366,Playstation 4,Playstation 4 500GB Slim Console,$235.00,$238.46,Systems
37367,Playstation 4,Playstation 4 500GB Slim Console Infinite Warfare Bundle,$230.29,$234.55,Systems
42349,Playstation 4,Playstation 4 500GB Star Wars Battlefront Bundle,$299.99,$323.07,Systems
37563,Playstation 4,Playstation 4 500GB Taco Bell Gold Console,$356.80,$384.62,Systems
34558,Playstation 4,Playstation 4 Camera,$39.99,$69.95,Accessories
72155,Playstation 4,Playstation 4 DualShock 4 The Last of Us Part II Limited Edition Controller,$65.13,$81.62,Accessories
47101,Playstation 4,Playstation 4 Dualshock 4 20th Anniversary Controller,$66.44,$79.00,Controllers
50119,Playstation 4,Playstation 4 Dualshock 4 500 Million Controller,$60.19,$69.22,Controllers
59678,Playstation 4,Playstation 4 Dualshock 4 Alpine Green Controller,$46.62,$53.61,Controllers
72286,Playstation 4,Playstation 4 Dualshock 4 Back Button Attachment,$14.02,$23.71,Accessories
53991,Playstation 4,Playstation 4 Dualshock 4 Berry Blue Controller,$47.34,$56.35,Controllers
34559,Playstation 4,Playstation 4 Dualshock 4 Black Controller,$28.78,$30.18,Controllers
47100,Playstation 4,Playstation 4 Dualshock 4 Black Ops III Controller,$91.46,$105.18,Controllers
53988,Playstation 4,Playstation 4 Dualshock 4 Blue Camo Controller,$39.00,$44.85,Controllers
38546,Playstation 4,Playstation 4 Dualshock 4 Blue Controller,$29.99,$35.10,Controllers
45714,Playstation 4,Playstation 4 Dualshock 4 Blue Crystal Controller,$56.73,$65.24,Controllers
53989,Playstation 4,Playstation 4 Dualshock 4 Copper Controller,$37.75,$43.41,Controllers
47099,Playstation 4,Playstation 4 Dualshock 4 Darth Vader Controller,$65.10,$74.86,Controllers
67031,Playstation 4,Playstation 4 Dualshock 4 Electric Purple Controller,$59.82,$68.99,Controllers
38545,Playstation 4,Playstation 4 Dualshock 4 Gold Controller,$33.41,$44.82,Controllers
71819,Playstation 4,Playstation 4 Dualshock 4 Gran Turismo Sport Controller,,,Controllers
63991,Playstation 4,Playstation 4 Dualshock 4 Gray Blue Controller,$29.49,$41.54,Controllers
37475,Playstation 4,Playstation 4 Dualshock 4 Green Camo Controller,$31.99,$42.71,Controllers
46459,Playstation 4,Playstation 4 Dualshock 4 Midnight Blue Controller,$33.99,$44.95,Controllers
161173,Playstation 4,Playstation 4 Dualshock 4 Red Black Controller,$48.66,$54.49,Controllers
67029,Playstation 4,Playstation 4 Dualshock 4 Red Camo Controller,$37.00,$42.55,Controllers
38547,Playstation 4,Playstation 4 Dualshock 4 Red Controller,$29.50,$35.69,Controllers
45715,Playstation 4,Playstation 4 Dualshock 4 Red Crystal Controller,$47.80,$47.80,Controllers
66886,Playstation 4,Playstation 4 Dualshock 4 Rose Gold Controller,$35.00,$40.25,Controllers
38544,Playstation 4,Playstation 4 Dualshock 4 Silver Controller,$23.00,$30.98,Controllers
46458,Playstation 4,Playstation 4 Dualshock 4 Steel Black Controller,$45.35,$51.75,Controllers
53990,Playstation 4,Playstation 4 Dualshock 4 Sunset Orange Controller,$46.53,$53.51,Controllers
67030,Playstation 4,Playstation 4 Dualshock 4 Titanium Blue Controller,$37.99,$40.56,Controllers
71818,Playstation 4,Playstation 4 Dualshock 4 UEFA Champions League,,,Controllers
37474,Playstation 4,Playstation 4 Dualshock 4 Urban Camo Controller,$28.02,$34.67,Controllers
38543,Playstation 4,Playstation 4 Dualshock 4 White Controller,$25.50,$31.13,Controllers
45713,Playstation 4,Playstation 4 Dualshock 4 White Crystal Controller,$30.67,$41.51,Controllers
40437,Playstation 4,Playstation 4 Pro 1TB Call of Duty WWII Console,$270.00,$335.00,Systems
37393,Playstation 4,Playstation 4 Pro 1TB Console,$272.47,$289.99,Systems
65505,Playstation 4,Playstation 4 Pro 1TB Death Stranding Console,$288.00,$369.80,Systems
40312,Playstation 4,Playstation 4 Pro 1TB Destiny 2 Console,$378.55,$390.00,Systems
54366,Playstation 4,Playstation 4 Pro 1TB Kingdom Hearts 3 Console,$953.64,$1096.69,Systems
49629,Playstation 4,Playstation 4 Pro 1TB Monster Hunter World Console,$410.00,$471.50,Systems
2383249,Playstation 4,Playstation 4 Pro 1TB Red Dead Redemption II Bundle,$265.94,$519.71,Systems
49630,Playstation 4,Playstation 4 Pro 1TB Spiderman Console,$377.88,$407.00,Systems
40313,Playstation 4,Playstation 4 Pro 1TB Star Wars Battlefront II Console,$274.25,$299.99,Systems
117403,Playstation 4,Playstation 4 Pro 1TB The Last of Us Part II Console,$379.03,$435.88,Systems
54976,Playstation 4,Playstation VR Demo Disc 2.0,$5.85,$18.06,Demo & NFR
63714,Playstation 4,Playstation VR Demo Disc 3,$7.32,$11.00,Demo & NFR
37140,Playstation 4,Playstation VR Headset,$148.86,$230.46,Accessories
70268,Playstation 4,Playstation VR Headset Bundle,$187.25,$293.92,Accessories
1824908,Playstation 4,Playstation VR Marvel's Iron Man VR Bundle,$250.00,$284.43,Action & Adventure
105344,Playstation 4,Playstation VR Worlds [Not For Resale],$12.00,$12.00,Demo & NFR
71942,Playstation 4,Playstation Vertical Stand,$26.41,$30.36,Accessories
1319034,Playstation 4,Poison Control,$28.54,$31.16,Action & Adventure
1944636,Playstation 4,Poison Control [Limited Edition],$84.70,$94.99,Action & Adventure
2515649,Playstation 4,Poker Club,$17.85,$19.22,Casino
67586,Playstation 4,Polybius,$49.06,$69.00,Shoot'em Up
67474,Playstation 4,Pool Nation,$11.94,$14.99,Sports
59702,Playstation 4,Poop Slinger,$738.26,$849.00,Action & Adventure
156467,Playstation 4,Port Royale 4,$28.69,$30.11,Simulation
37604,Playstation 4,Portal Knights,$7.81,$7.98,Action & Adventure
66550,Playstation 4,Power Rangers: Battle for the Grid,$11.50,$14.24,Action & Adventure
161845,Playstation 4,Power Rangers: Battle for the Grid [Collector's Edition],$13.44,$15.43,Fighting
66551,Playstation 4,Power Rangers: Battle for the Grid [Mega Edition],$90.00,$103.50,Action & Adventure
2255144,Playstation 4,Power Rangers: Battle for the Grid [Super Edition],$30.70,$34.95,Fighting
70919,Playstation 4,Predator: Hunting Grounds,$10.00,$12.97,Action & Adventure
37471,Playstation 4,Prey,$6.80,$9.95,Action & Adventure
117467,Playstation 4,Prey [Steelbook Edition],$21.86,$23.45,FPS
2077140,Playstation 4,Prince of Persia: The Sands of Time Remake,,,Action & Adventure
36695,Playstation 4,Prison Architect,$12.89,$14.53,Action & Adventure
59627,Playstation 4,Prison Boss VR,$39.80,$45.77,Other
35310,Playstation 4,Pro Evolution Soccer 2015,$4.74,$5.24,Soccer
35981,Playstation 4,Pro Evolution Soccer 2016,$7.68,$11.23,Soccer
36907,Playstation 4,Pro Evolution Soccer 2017,$7.64,$8.46,Soccer
39615,Playstation 4,Pro Evolution Soccer 2018,$4.97,$5.76,Soccer
39616,Playstation 4,Pro Evolution Soccer 2018 Legendary Edition,$13.38,$29.63,Soccer
50077,Playstation 4,Pro Evolution Soccer 2019,$8.50,$9.20,Soccer
50080,Playstation 4,Pro Evolution Soccer 2019 David Beckham Edition,$13.05,$15.00,Soccer
54363,Playstation 4,Pro Fishing Simulator,$15.89,$17.55,Simulation
53964,Playstation 4,Professional Construction The Simulation,$29.29,$34.39,Simulation
37718,Playstation 4,Professional Farmer 2017,$6.45,$6.79,Simulation
1847447,Playstation 4,Professional Farmer: American Dream,$4.50,$7.11,Simulation
2158193,Playstation 4,Professor Rubik's Brain Fitness,$14.89,$15.25,Educational
35712,Playstation 4,Project Cars,$7.00,$8.49,Racing
39912,Playstation 4,Project Cars 2,$11.25,$15.90,Racing
152961,Playstation 4,Project Cars 3,$9.11,$11.47,Racing
37069,Playstation 4,Project Cars Complete Edition,$9.99,$10.42,Racing
53733,Playstation 4,Project Highrise Architect's Edition,$2.50,$2.54,Simulation
63952,Playstation 4,Project Lux,$30.13,$34.62,Visual Novel
1323934,Playstation 4,Project Starship X Limited Edition,$36.78,$42.30,Shoot'em Up
2311882,Playstation 4,Project Warlock,$30.43,$35.00,Action & Adventure
2763647,Playstation 4,Project Warlock [Soundtrack Bundle],,,FPS
37369,Playstation 4,Prototype Biohazard Bundle,$25.00,$42.79,Action & Adventure
36918,Playstation 4,Psycho-Pass Mandatory Happiness,$13.59,$22.88,Action & Adventure
36921,Playstation 4,Psycho-Pass Mandatory Happiness [Limited Edition],$27.07,$80.24,Action & Adventure
62381,Playstation 4,Psychonauts,$44.99,$64.99,Action & Adventure
37744,Playstation 4,Psychonauts In the Rhombus of Ruin,$12.10,$15.00,Action & Adventure
66901,Playstation 4,Psychonauts [Psycho-Portal Edition],$34.08,$39.19,Action & Adventure
99174,Playstation 4,Psychonauts [iam8bit Cover],$30.14,$34.66,Action & Adventure
62491,Playstation 4,Psyvariar Delta,$11.56,$16.52,Action & Adventure
65040,Playstation 4,Psyvariar Delta [Foil Cover],$17.82,$20.49,Shoot'em Up
52130,Playstation 4,Punch Line,$16.49,$19.20,Action & Adventure
46361,Playstation 4,Pure Chess,$12.66,$13.64,Strategy
45134,Playstation 4,Pure Farming 2018,$5.60,$6.90,Simulation
36968,Playstation 4,Pure Pool,$12.41,$14.33,Other
34733,Playstation 4,Putty Squad,$6.97,$7.91,Action & Adventure
37424,Playstation 4,Puyo Puyo Tetris,$10.25,$12.72,Puzzle
576120,Playstation 4,Puyo Puyo Tetris 2,$14.78,$15.50,Puzzle
54565,Playstation 4,Quantic Dream Collection,$22.45,$23.76,Action & Adventure
59540,Playstation 4,Quar: Infernal Machines,$4.99,$11.87,Strategy
1313913,Playstation 4,R-Type Final 2,$32.92,$37.50,Shoot'em Up
2164890,Playstation 4,R-Type Final 2 [Limited Edition],$91.30,$105.00,Shoot'em Up
36517,Playstation 4,RBI Baseball 16,$6.95,$7.96,Baseball
45200,Playstation 4,RBI Baseball 18,$5.51,$5.60,Baseball
55791,Playstation 4,RBI Baseball 19,$9.52,$9.67,Baseball
1563543,Playstation 4,RBI Baseball 20,$13.57,$17.24,Sports
37357,Playstation 4,RBI Baseball 2017,$8.63,$9.20,Baseball
1668667,Playstation 4,RBI Baseball 21,$19.25,$20.77,Baseball
55833,Playstation 4,RICO,$12.26,$12.26,Action & Adventure
37003,Playstation 4,RIGS Mechanized Combat League VR,$8.75,$8.98,Action & Adventure
155274,Playstation 4,RPG Maker MV,$17.47,$18.67,RPG
155276,Playstation 4,RPG Maker MV [Limited Edition],$20.00,$21.54,RPG
35368,Playstation 4,Rabbids Invasion,$9.02,$10.89,Party
54443,Playstation 4,Rabi RiBi,$35.50,$38.00,Action & Adventure
2156359,Playstation 4,Race With Ryan: Road Trip [Deluxe Edition],$8.49,$8.89,Racing
71960,Playstation 4,Race the Sun,$25.14,$28.91,Arcade
66976,Playstation 4,Race with Ryan,$8.89,$18.99,Racing
66980,Playstation 4,Race with Ryan [Car Bundle],$37.55,$43.17,Racing
45068,Playstation 4,Rad Rodgers,$9.01,$12.55,Action & Adventure
40555,Playstation 4,Radial G Racing Revolved,$12.29,$13.88,Racing
58402,Playstation 4,Rage 2,$6.79,$7.99,FPS
58405,Playstation 4,Rage 2 [Collector's Edition],$18.24,$21.45,FPS
58404,Playstation 4,Rage 2 [Deluxe Edition],$10.17,$16.63,FPS
67256,Playstation 4,Rage 2 [Gamestop Wingstick Edition],$8.69,$9.99,FPS
68988,Playstation 4,Raging Loop,$13.30,$14.15,Visual Novel
40238,Playstation 4,Raid: World War II,$8.63,$8.66,FPS
40246,Playstation 4,Raiden V: Director's Cut Limited Edition,$12.27,$33.84,Other
44959,Playstation 4,Railway Empire,$14.13,$14.64,Strategy
2252987,Playstation 4,Railway Empire Complete Collection,$12.50,$12.50,Simulation
58088,Playstation 4,Rain World,$50.00,$67.00,Platformer
37168,Playstation 4,Rainbow Moon,$32.94,$36.58,RPG
2512039,Playstation 4,Rainbow Moon [Limited Edition],$114.28,$123.07,RPG
36318,Playstation 4,Rainbow Six Siege,$6.68,$7.47,Action & Adventure
37249,Playstation 4,Rainbow Six Siege Year 2,$6.63,$16.52,Action & Adventure
45044,Playstation 4,Rainbow Six Siege [Advanced Edition],$7.50,$17.35,Action & Adventure
45042,Playstation 4,Rainbow Six Siege [Complete Edition],$15.00,$20.00,Action & Adventure
36320,Playstation 4,Rainbow Six Siege [Gold Edition],$14.23,$14.99,Action & Adventure
58230,Playstation 4,Rainbow Skies,$27.06,$31.22,RPG
1401889,Playstation 4,Rainbow Skies [Limited Edition],$25.00,$25.00,RPG
40338,Playstation 4,Rapala Fishing Pro Series,$14.20,$15.44,Sports
36526,Playstation 4,Ratchet & Clank,$9.99,$10.25,Action & Adventure
771462,Playstation 4,Ratchet & Clank [PlayStation Hits],$12.11,$12.99,Action & Adventure
34693,Playstation 4,Rayman Legends,$9.72,$10.92,Action & Adventure
1108175,Playstation 4,Re:ZERO: The Prophecy of the Throne [Collector's Edition],$57.59,$69.99,RPG
1108176,Playstation 4,Re:ZERO: The Prophecy of the Throne [Day One Edition],$44.51,$51.19,RPG
2729395,Playstation 4,Real Arcade Pro TEKKEN 7 Edition,,,Accessories
40289,Playstation 4,Real Farm,$11.39,$12.10,Simulation
68947,Playstation 4,Real Heroes: Firefighter,$11.11,$11.78,Simulation
65268,Playstation 4,Realms of Arkania: Blade of Destiny,$13.03,$16.52,RPG
52675,Playstation 4,Red Dead Redemption 2,$15.00,$17.24,Action & Adventure
52676,Playstation 4,Red Dead Redemption 2 [Special Edition],$26.67,$34.37,Action & Adventure
54425,Playstation 4,Red Dead Redemption 2 [Steelbook Edition],$25.00,$34.28,Action & Adventure
52678,Playstation 4,Red Dead Redemption 2 [Ultimate Edition],$10.72,$50.61,Action & Adventure
62998,Playstation 4,Red Faction,$15.03,$15.88,FPS
67272,Playstation 4,Red Faction [Classic Edition],$54.84,$63.07,FPS
47030,Playstation 4,Red Faction: Guerrilla Re-Mars-tered,$13.58,$15.00,Action & Adventure
62382,Playstation 4,Red Matter,$28.57,$33.33,Action & Adventure
105336,Playstation 4,Red Matter [Best Buy Edition],,,Action & Adventure
39077,Playstation 4,Redout,$7.93,$9.99,Racing
68527,Playstation 4,Reel Fishing Road Trip Adventure,$12.95,$13.74,Sports
643572,Playstation 4,Regions of Ruin,$28.69,$32.99,RPG
59575,Playstation 4,RemiLore: Lost Girl in the Lands of Lore,$33.05,$38.00,Action & Adventure
70577,Playstation 4,Remnant From The Ashes,$14.71,$24.99,Third Person Shooter
161647,Playstation 4,Remothered: Broken Porcelain,$19.20,$30.50,Horror
65544,Playstation 4,Remothered: Tormented Fathers,$12.34,$23.25,Horror
36503,Playstation 4,Republique,$10.86,$12.50,Action & Adventure
38376,Playstation 4,Republique Contraband Edition,$47.77,$54.94,Action & Adventure
54042,Playstation 4,Resident Evil 2,$13.30,$13.46,Action & Adventure
54047,Playstation 4,Resident Evil 2 [Collector's Edition],$234.87,$285.00,Action & Adventure
54043,Playstation 4,Resident Evil 2 [Deluxe Edition],$38.22,$46.75,Action & Adventure
70223,Playstation 4,Resident Evil 3,$18.98,$19.11,Horror
70225,Playstation 4,Resident Evil 3 [Collector's Edition],$250.00,$304.12,Horror
36795,Playstation 4,Resident Evil 4,$14.29,$14.41,Action & Adventure
36777,Playstation 4,Resident Evil 5,$12.26,$13.50,Action & Adventure
36780,Playstation 4,Resident Evil 6,$12.28,$12.74,Horror
2594292,Playstation 4,Resident Evil 6 [Greatest Hits],$13.00,$14.18,Horror
37226,Playstation 4,Resident Evil 7 Biohazard,$10.92,$12.00,Action & Adventure
37288,Playstation 4,Resident Evil 7 Biohazard [Collector's Edition],$280.00,$412.57,Action & Adventure
117553,Playstation 4,Resident Evil 7 Biohazard [Deluxe Edition],$17.14,$20.22,Horror
42304,Playstation 4,Resident Evil 7 Biohazard [Gold Edition],$12.20,$15.89,Action & Adventure
91081,Playstation 4,Resident Evil 7 Biohazard [Playstation Hits],$10.73,$11.76,Action & Adventure
36380,Playstation 4,Resident Evil Origins Collection,$14.46,$16.53,Horror
39073,Playstation 4,Resident Evil Revelations,$13.99,$15.00,Action & Adventure
35629,Playstation 4,Resident Evil Revelations 2,$11.16,$13.18,Horror
2290925,Playstation 4,Resident Evil Umbrella Corps,$162.62,$179.43,Action & Adventure
1004782,Playstation 4,Resident Evil Village,$34.99,$34.99,Action & Adventure
1006456,Playstation 4,Resident Evil Village [Collector’s Edition],$179.35,$206.25,Action & Adventure
1004784,Playstation 4,Resident Evil Village [Deluxe Edition],$44.99,$60.00,Action & Adventure
35467,Playstation 4,Retro City Rampage DX,$33.89,$34.92,Action & Adventure
997871,Playstation 4,Return Of The Obra Dinn,$39.12,$44.99,Action & Adventure
997872,Playstation 4,Return Of The Obra Dinn [Collector's Edition],$100.00,$115.00,Action & Adventure
50232,Playstation 4,Reus,$12.69,$13.84,Action & Adventure
63783,Playstation 4,Revenant Dogma,$27.87,$32.05,RPG
